,PetID,pic_no,img_bound_polygon_x,img_bound_polygon_y,img_confidence,img_imp_fract,domcol_r,domcol_g,domcol_b,AdoptionSpeed
13862,ee50b9066,1,399.0,299.0,0.79999995,1.0,199.0,191.0,191.0,2
13863,42af80bc3,1,639.0,580.0,0.79999995,1.0,104.0,24.0,37.0,1
13863,42af80bc3,2,335.0,479.0,0.79999995,1.0,179.0,162.0,148.0,1
13863,42af80bc3,3,639.0,626.0,0.79999995,1.0,139.0,120.0,105.0,1
13863,42af80bc3,4,638.0,358.0,0.79999995,1.0,32.0,20.0,13.0,1
13863,42af80bc3,5,639.0,284.0,0.79999995,1.0,138.0,118.0,88.0,1
13863,42af80bc3,6,639.0,359.0,0.79999995,1.0,163.0,155.0,133.0,1
13863,42af80bc3,7,639.0,562.0,0.79999995,1.0,94.0,83.0,81.0,1
13864,a9085cdde,1,639.0,638.0,0.79999995,1.0,124.0,115.0,112.0,4
13865,aca6b6256,1,319.0,399.0,0.79999995,1.0,115.0,78.0,63.0,1
13865,aca6b6256,2,319.0,399.0,0.79999995,1.0,189.0,211.0,192.0,1
13866,c81372ddd,1,399.0,299.0,0.79999995,1.0,192.0,191.0,183.0,4
13866,c81372ddd,2,299.0,399.0,0.79999995,1.0,120.0,72.0,54.0,4
13866,c81372ddd,3,299.0,399.0,0.79999995,1.0,48.0,46.0,49.0,4
13866,c81372ddd,4,319.0,319.0,0.79999995,1.0,144.0,114.0,55.0,4
13867,8016d3648,,,,,,,,,4
13868,f2b8dbfde,1,399.0,299.0,0.79999995,1.0,124.0,163.0,75.0,3
13868,f2b8dbfde,2,399.0,266.0,0.79999995,1.0,137.0,175.0,76.0,3
13868,f2b8dbfde,3,399.0,399.0,0.79999995,1.0,69.0,41.0,47.0,3
13868,f2b8dbfde,4,399.0,399.0,0.79999995,1.0,248.0,237.0,230.0,3
13869,b7cb6e33e,1,269.0,479.0,0.79999995,1.0,63.0,50.0,27.0,1
13869,b7cb6e33e,2,269.0,479.0,0.79999995,1.0,23.0,22.0,18.0,1
13870,1c562d3a8,1,399.0,224.0,0.79999995,1.0,237.0,238.0,232.0,4
13870,1c562d3a8,2,224.0,399.0,0.79999995,1.0,119.0,118.0,115.0,4
13870,1c562d3a8,3,224.0,399.0,0.79999995,1.0,138.0,115.0,90.0,4
13870,1c562d3a8,4,224.0,399.0,0.79999995,1.0,197.0,199.0,195.0,4
13871,8111713a2,1,224.0,399.0,0.79999995,1.0,28.0,26.0,20.0,1
13871,8111713a2,2,224.0,399.0,0.79999995,1.0,32.0,28.0,24.0,1
13871,8111713a2,3,224.0,399.0,0.79999995,1.0,26.0,27.0,24.0,1
13872,603e173e1,1,639.0,479.0,0.79999995,1.0,129.0,115.0,95.0,4
13872,603e173e1,2,159.0,212.0,0.79999995,1.0,134.0,113.0,87.0,4
13872,603e173e1,3,639.0,479.0,0.79999995,1.0,216.0,193.0,164.0,4
13872,603e173e1,4,639.0,479.0,0.79999995,1.0,202.0,152.0,104.0,4
13872,603e173e1,5,359.0,479.0,0.79999995,1.0,134.0,115.0,91.0,4
13873,24abd7725,1,638.0,425.0,0.79999995,1.0,208.0,190.0,162.0,1
13874,3cda8c2d7,1,359.0,479.0,0.79999995,1.0,164.0,153.0,148.0,2
13874,3cda8c2d7,2,359.0,479.0,0.79999995,1.0,60.0,48.0,41.0,2
13874,3cda8c2d7,3,359.0,479.0,0.79999995,1.0,129.0,116.0,98.0,2
13875,2cb9ce5ac,1,639.0,479.0,0.79999995,1.0,238.0,180.0,173.0,2
13875,2cb9ce5ac,2,479.0,639.0,0.79999995,1.0,186.0,188.0,188.0,2
13875,2cb9ce5ac,3,639.0,479.0,0.79999995,1.0,190.0,187.0,183.0,2
13876,96477b249,1,399.0,299.0,0.79999995,1.0,185.0,146.0,118.0,4
13876,96477b249,2,399.0,299.0,0.79999995,1.0,177.0,151.0,122.0,4
13876,96477b249,3,399.0,299.0,0.79999995,1.0,185.0,146.0,118.0,4
13876,96477b249,4,399.0,299.0,0.79999995,1.0,100.0,81.0,61.0,4
13876,96477b249,5,383.0,299.0,0.79999995,1.0,172.0,145.0,115.0,4
13877,d14a86fd4,1,202.0,359.0,0.79999995,1.0,33.0,24.0,19.0,3
13878,10486a12e,1,299.0,399.0,0.79999995,1.0,97.0,83.0,59.0,4
13878,10486a12e,2,299.0,399.0,0.79999995,1.0,136.0,117.0,87.0,4
13879,787acfb28,1,359.0,479.0,0.79999995,1.0,215.0,184.0,147.0,4
13879,787acfb28,2,359.0,479.0,0.79999995,1.0,196.0,185.0,160.0,4
13879,787acfb28,3,360.0,479.0,0.79999995,1.0,138.0,117.0,82.0,4
13879,787acfb28,4,359.0,479.0,0.79999995,1.0,157.0,104.0,60.0,4
13880,bce0e17b9,1,285.0,399.0,0.79999995,1.0,157.0,112.0,85.0,2
13880,bce0e17b9,2,347.0,266.0,1.0,2.98,241.0,241.0,240.0,2
13880,bce0e17b9,3,399.0,266.0,0.79999995,1.0,153.0,110.0,90.0,2
13880,bce0e17b9,4,399.0,266.0,0.79999995,1.0,239.0,232.0,224.0,2
13880,bce0e17b9,5,363.0,266.0,0.79999995,0.98999995,240.0,181.0,126.0,2
13880,bce0e17b9,6,399.0,266.0,0.79999995,1.0,55.0,42.0,25.0,2
13880,bce0e17b9,7,399.0,266.0,0.79999995,1.0,230.0,232.0,232.0,2
13880,bce0e17b9,8,266.0,399.0,0.79999995,1.0,216.0,195.0,170.0,2
13880,bce0e17b9,9,399.0,266.0,0.79999995,0.98999995,145.0,119.0,98.0,2
13881,d2a1b5401,1,639.0,359.0,0.79999995,1.0,170.0,157.0,132.0,1
13882,ca75db93c,1,399.0,302.0,0.79999995,1.0,95.0,45.0,44.0,2
13882,ca75db93c,2,399.0,299.0,0.79999995,1.0,161.0,160.0,166.0,2
13882,ca75db93c,3,299.0,399.0,0.79999995,1.0,180.0,156.0,139.0,2
13882,ca75db93c,4,299.0,399.0,0.79999995,1.0,126.0,118.0,97.0,2
13882,ca75db93c,5,399.0,302.0,0.79999995,1.0,129.0,121.0,103.0,2
13882,ca75db93c,6,399.0,299.0,1.0,0.65999997,15.0,7.0,7.0,2
13882,ca75db93c,7,399.0,299.0,0.79999995,1.0,81.0,85.0,81.0,2
13883,9c14d8650,,,,,,,,,1
13884,b268202d8,1,359.0,479.0,0.79999995,1.0,109.0,75.0,77.0,2
13884,b268202d8,2,359.0,479.0,0.79999995,1.0,129.0,117.0,113.0,2
13884,b268202d8,3,359.0,479.0,0.79999995,1.0,241.0,236.0,225.0,2
13884,b268202d8,4,359.0,479.0,0.79999995,1.0,153.0,110.0,115.0,2
13884,b268202d8,5,359.0,479.0,0.79999995,1.0,187.0,142.0,148.0,2
13885,dc4747d5c,1,298.0,399.0,0.79999995,1.0,187.0,144.0,118.0,4
13885,dc4747d5c,2,298.0,399.0,0.79999995,1.0,233.0,179.0,134.0,4
13885,dc4747d5c,3,298.0,399.0,0.79999995,1.0,234.0,180.0,135.0,4
13886,705d4f296,1,359.0,464.0,0.79999995,0.98999995,82.0,83.0,82.0,1
13886,705d4f296,2,359.0,479.0,0.79999995,1.0,48.0,51.0,53.0,1
13887,221331819,1,265.0,399.0,1.0,1.0699999,185.0,198.0,218.0,4
13887,221331819,2,399.0,265.0,0.79999995,1.0,185.0,155.0,123.0,4
13887,221331819,3,399.0,265.0,0.79999995,1.0,184.0,153.0,120.0,4
13887,221331819,4,399.0,265.0,0.79999995,1.0,195.0,198.0,204.0,4
13887,221331819,5,399.0,265.0,0.79999995,1.0,174.0,150.0,126.0,4
13887,221331819,6,399.0,265.0,0.79999995,1.0,174.0,150.0,126.0,4
13888,ae30afe08,1,299.0,399.0,0.79999995,1.0,156.0,152.0,155.0,2
13888,ae30afe08,2,224.0,399.0,0.79999995,1.0,112.0,131.0,87.0,2
13888,ae30afe08,3,399.0,212.0,0.79999995,1.0,167.0,161.0,128.0,2
13888,ae30afe08,4,398.0,244.0,0.79999995,1.0,187.0,187.0,164.0,2
13888,ae30afe08,5,224.0,399.0,1.0,1.3399999,94.0,130.0,101.0,2
13888,ae30afe08,6,399.0,304.0,0.79999995,1.0,157.0,158.0,136.0,2
13888,ae30afe08,7,302.0,399.0,0.79999995,1.0,156.0,158.0,146.0,2
13888,ae30afe08,8,333.0,399.0,0.79999995,1.0,195.0,188.0,164.0,2
13888,ae30afe08,9,399.0,299.0,0.79999995,1.0,199.0,197.0,203.0,2
13889,8f6b92b4d,1,220.0,394.0,0.79999995,1.0,151.0,168.0,125.0,4
13889,8f6b92b4d,2,639.0,479.0,0.79999995,1.0,127.0,118.0,117.0,4
13890,e8fdeb33e,1,269.0,479.0,0.79999995,1.0,194.0,193.0,183.0,4
13890,e8fdeb33e,2,269.0,479.0,0.79999995,1.0,196.0,195.0,187.0,4
13890,e8fdeb33e,3,269.0,479.0,0.79999995,1.0,127.0,111.0,83.0,4
13891,fdffad0c0,1,359.0,479.0,0.79999995,1.0,231.0,227.0,222.0,4
13891,fdffad0c0,2,359.0,479.0,0.79999995,1.0,126.0,45.0,57.0,4
13891,fdffad0c0,3,455.0,479.0,0.79999995,1.0,105.0,22.0,30.0,4
13891,fdffad0c0,4,359.0,479.0,0.79999995,1.0,57.0,49.0,46.0,4
13892,89bdd90b8,1,202.0,359.0,0.79999995,1.0,172.0,151.0,123.0,4
13892,89bdd90b8,2,202.0,308.0,0.79999995,0.93,210.0,191.0,160.0,4
13892,89bdd90b8,3,202.0,359.0,0.79999995,1.0,209.0,190.0,159.0,4
13893,973dddde5,1,202.0,359.0,0.79999995,1.0,134.0,117.0,91.0,1
13893,973dddde5,2,202.0,359.0,0.79999995,1.0,126.0,78.0,34.0,1
13893,973dddde5,3,639.0,359.0,0.79999995,1.0,23.0,13.0,11.0,1
13893,973dddde5,4,202.0,359.0,0.79999995,1.0,26.0,21.0,18.0,1
13893,973dddde5,5,202.0,359.0,0.79999995,1.0,116.0,75.0,48.0,1
13893,973dddde5,6,202.0,359.0,0.79999995,1.0,105.0,90.0,72.0,1
13893,973dddde5,7,202.0,359.0,0.79999995,1.0,117.0,76.0,58.0,1
13893,973dddde5,8,202.0,359.0,0.79999995,1.0,181.0,151.0,93.0,1
13893,973dddde5,9,202.0,359.0,0.79999995,1.0,96.0,86.0,66.0,1
13894,2f73851f5,1,639.0,544.0,0.79999995,1.0,186.0,161.0,125.0,4
13894,2f73851f5,2,639.0,469.0,0.79999995,1.0,119.0,120.0,115.0,4
13894,2f73851f5,3,638.0,463.0,0.79999995,1.0,123.0,117.0,114.0,4
13895,8cce291a9,1,285.0,399.0,0.79999995,1.0,245.0,233.0,204.0,4
13896,ffab93d18,1,269.0,479.0,0.79999995,0.98999995,14.0,11.0,7.0,2
13896,ffab93d18,2,359.0,479.0,0.79999995,1.0,148.0,167.0,23.0,2
13896,ffab93d18,3,639.0,479.0,0.79999995,1.0,18.0,20.0,17.0,2
13896,ffab93d18,4,639.0,479.0,0.79999995,0.98999995,16.0,16.0,12.0,2
13897,5267f524a,1,269.0,479.0,0.79999995,1.0,55.0,50.0,52.0,3
13898,4d767b639,1,399.0,299.0,0.79999995,1.0,120.0,74.0,54.0,2
13898,4d767b639,2,399.0,299.0,0.79999995,1.0,175.0,152.0,123.0,2
13898,4d767b639,3,129.0,86.0,0.79999995,1.0,87.0,83.0,82.0,2
13899,6282ddf87,1,399.0,299.0,0.79999995,1.0,37.0,56.0,113.0,3
13899,6282ddf87,2,299.0,399.0,0.79999995,1.0,99.0,159.0,237.0,3
13899,6282ddf87,3,399.0,299.0,0.79999995,1.0,23.0,41.0,95.0,3
13899,6282ddf87,4,399.0,299.0,0.79999995,1.0,94.0,153.0,233.0,3
13899,6282ddf87,5,359.0,299.0,0.79999995,0.95,58.0,51.0,49.0,3
13899,6282ddf87,6,399.0,299.0,0.79999995,1.0,96.0,151.0,226.0,3
13899,6282ddf87,7,399.0,299.0,0.79999995,1.0,91.0,149.0,235.0,3
13899,6282ddf87,8,399.0,299.0,1.0,1.0,202.0,196.0,190.0,3
13899,6282ddf87,9,299.0,399.0,0.79999995,1.0,197.0,198.0,188.0,3
13900,a27a03914,1,359.0,479.0,0.79999995,1.0,106.0,34.0,30.0,3
13900,a27a03914,2,269.0,479.0,0.79999995,1.0,109.0,86.0,65.0,3
13900,a27a03914,3,359.0,479.0,0.79999995,1.0,162.0,87.0,74.0,3
13900,a27a03914,4,359.0,479.0,0.79999995,1.0,56.0,52.0,49.0,3
13901,bac8c1a73,1,269.0,479.0,0.79999995,1.0,60.0,49.0,45.0,2
13901,bac8c1a73,2,359.0,479.0,0.79999995,1.0,195.0,196.0,193.0,2
13901,bac8c1a73,3,359.0,479.0,0.79999995,1.0,192.0,149.0,151.0,2
13901,bac8c1a73,4,359.0,479.0,0.79999995,1.0,196.0,195.0,190.0,2
13901,bac8c1a73,5,359.0,479.0,0.79999995,1.0,199.0,195.0,190.0,2
13901,bac8c1a73,6,359.0,479.0,0.79999995,1.0,192.0,147.0,123.0,2
13901,bac8c1a73,7,359.0,479.0,0.79999995,1.0,227.0,228.0,227.0,2
13901,bac8c1a73,8,359.0,479.0,0.79999995,1.0,200.0,196.0,191.0,2
13901,bac8c1a73,9,638.0,359.0,0.79999995,1.0,177.0,153.0,127.0,2
13902,304f1260c,1,639.0,479.0,0.79999995,1.0,155.0,152.0,150.0,1
13902,304f1260c,2,639.0,479.0,0.79999995,1.0,80.0,41.0,23.0,1
13902,304f1260c,3,639.0,479.0,0.79999995,1.0,156.0,155.0,153.0,1
13903,880e13787,1,359.0,479.0,0.79999995,1.0,171.0,159.0,130.0,1
13903,880e13787,2,639.0,479.0,0.79999995,1.0,181.0,160.0,109.0,1
13903,880e13787,3,359.0,479.0,0.79999995,1.0,210.0,191.0,153.0,1
13903,880e13787,4,639.0,479.0,0.79999995,1.0,124.0,111.0,79.0,1
13903,880e13787,5,639.0,479.0,0.79999995,1.0,180.0,159.0,111.0,1
13904,d35a6449f,1,299.0,399.0,0.79999995,1.0,201.0,70.0,89.0,3
13904,d35a6449f,2,399.0,299.0,0.79999995,1.0,247.0,114.0,141.0,3
13904,d35a6449f,3,399.0,299.0,0.79999995,1.0,125.0,57.0,61.0,3
13904,d35a6449f,4,399.0,299.0,0.79999995,1.0,130.0,55.0,59.0,3
13904,d35a6449f,5,399.0,299.0,0.79999995,1.0,250.0,126.0,158.0,3
13904,d35a6449f,6,399.0,299.0,0.79999995,1.0,127.0,55.0,61.0,3
13905,52da0c86c,1,363.0,299.0,0.79999995,0.97999996,73.0,42.0,47.0,2
13905,52da0c86c,2,399.0,299.0,0.79999995,1.0,113.0,120.0,121.0,2
13905,52da0c86c,3,399.0,299.0,0.79999995,1.0,79.0,84.0,78.0,2
13905,52da0c86c,4,299.0,399.0,0.79999995,1.0,119.0,109.0,81.0,2
13906,9488e6011,1,639.0,359.0,0.79999995,1.0,65.0,47.0,35.0,1
13906,9488e6011,2,639.0,359.0,0.79999995,1.0,29.0,20.0,14.0,1
13906,9488e6011,3,639.0,359.0,0.79999995,1.0,103.0,81.0,62.0,1
13906,9488e6011,4,639.0,359.0,0.79999995,1.0,93.0,80.0,80.0,1
13906,9488e6011,5,639.0,359.0,0.79999995,1.0,132.0,111.0,88.0,1
13906,9488e6011,6,639.0,359.0,0.79999995,1.0,89.0,80.0,83.0,1
13906,9488e6011,7,202.0,359.0,0.79999995,1.0,76.0,88.0,95.0,1
13906,9488e6011,8,639.0,359.0,0.79999995,1.0,73.0,86.0,93.0,1
13906,9488e6011,9,639.0,359.0,0.79999995,1.0,73.0,83.0,88.0,1
13907,2e5d8fd10,1,360.0,479.0,0.79999995,1.0,245.0,235.0,211.0,3
13907,2e5d8fd10,2,359.0,479.0,0.79999995,1.0,202.0,190.0,191.0,3
13908,0cce7d218,1,399.0,240.0,0.79999995,1.0,169.0,159.0,121.0,1
13908,0cce7d218,2,399.0,240.0,0.79999995,1.0,171.0,158.0,130.0,1
13908,0cce7d218,3,399.0,240.0,0.79999995,1.0,188.0,154.0,102.0,1
13908,0cce7d218,4,399.0,240.0,0.79999995,1.0,187.0,198.0,194.0,1
13908,0cce7d218,5,399.0,240.0,0.79999995,1.0,225.0,233.0,225.0,1
13908,0cce7d218,6,399.0,240.0,0.79999995,1.0,133.0,114.0,88.0,1
13908,0cce7d218,7,399.0,240.0,0.79999995,1.0,137.0,125.0,101.0,1
13908,0cce7d218,8,399.0,240.0,0.79999995,1.0,218.0,238.0,240.0,1
13909,6f08e9c5f,1,299.0,399.0,0.79999995,1.0,121.0,118.0,89.0,1
13909,6f08e9c5f,2,299.0,399.0,0.79999995,1.0,150.0,154.0,154.0,1
13909,6f08e9c5f,3,299.0,399.0,0.79999995,1.0,76.0,215.0,166.0,1
13909,6f08e9c5f,4,299.0,399.0,0.79999995,1.0,228.0,233.0,240.0,1
13909,6f08e9c5f,5,293.0,399.0,1.0,1.06,151.0,149.0,146.0,1
13909,6f08e9c5f,6,299.0,399.0,1.0,0.65,124.0,118.0,114.0,1
13909,6f08e9c5f,7,299.0,399.0,1.0,0.93,158.0,155.0,156.0,1
13910,cbef8d00b,1,359.0,479.0,0.79999995,1.0,187.0,147.0,122.0,4
13910,cbef8d00b,2,359.0,479.0,0.79999995,1.0,88.0,82.0,73.0,4
13910,cbef8d00b,3,360.0,479.0,0.79999995,1.0,177.0,153.0,134.0,4
13911,04af86059,1,399.0,224.0,0.79999995,1.0,139.0,160.0,186.0,1
13911,04af86059,2,399.0,224.0,0.79999995,1.0,247.0,237.0,234.0,1
13911,04af86059,3,399.0,224.0,0.79999995,1.0,247.0,237.0,233.0,1
13912,0142670c8,1,299.0,399.0,0.79999995,1.0,197.0,194.0,171.0,3
13912,0142670c8,2,299.0,399.0,0.79999995,1.0,193.0,194.0,189.0,3
13913,e50174698,1,217.0,398.0,0.79999995,1.0,250.0,178.0,96.0,2
13913,e50174698,2,299.0,399.0,0.79999995,1.0,188.0,95.0,34.0,2
13913,e50174698,3,299.0,399.0,0.79999995,1.0,206.0,192.0,176.0,2
13913,e50174698,4,299.0,399.0,0.79999995,1.0,57.0,47.0,46.0,2
13913,e50174698,5,399.0,299.0,0.79999995,1.0,186.0,144.0,126.0,2
13914,d4e6a9aab,1,386.0,266.0,0.79999995,0.96999997,127.0,115.0,90.0,1
13914,d4e6a9aab,2,398.0,266.0,0.79999995,1.0,190.0,146.0,136.0,1
13915,ec14446ba,1,359.0,479.0,0.79999995,1.0,133.0,116.0,92.0,2
13915,ec14446ba,2,359.0,479.0,0.79999995,1.0,99.0,91.0,42.0,2
13915,ec14446ba,3,359.0,479.0,0.79999995,1.0,146.0,149.0,90.0,2
13915,ec14446ba,4,639.0,479.0,0.79999995,1.0,199.0,196.0,174.0,2
13915,ec14446ba,5,639.0,479.0,0.79999995,1.0,158.0,167.0,95.0,2
13915,ec14446ba,6,359.0,479.0,0.79999995,1.0,60.0,56.0,62.0,2
13915,ec14446ba,7,639.0,479.0,0.29999998,1.3,213.0,191.0,165.0,2
13915,ec14446ba,8,359.0,479.0,0.79999995,1.0,176.0,154.0,130.0,2
13915,ec14446ba,9,639.0,479.0,0.79999995,1.0,203.0,186.0,163.0,2
13916,316756c4e,1,399.0,299.0,0.79999995,1.0,198.0,199.0,206.0,1
13917,d04fbf327,1,202.0,359.0,0.79999995,1.0,58.0,50.0,49.0,1
13917,d04fbf327,2,202.0,359.0,0.79999995,1.0,57.0,50.0,48.0,1
13918,d16c37008,1,383.0,383.0,0.79999995,1.0,165.0,164.0,167.0,1
13919,d350f881f,1,639.0,639.0,0.79999995,1.0,160.0,156.0,156.0,3
13919,d350f881f,2,639.0,334.0,0.79999995,1.0,195.0,191.0,192.0,3
13919,d350f881f,3,639.0,334.0,0.79999995,1.0,200.0,197.0,191.0,3
13919,d350f881f,4,639.0,639.0,0.79999995,1.0,200.0,200.0,196.0,3
13919,d350f881f,5,639.0,384.0,0.79999995,1.0,189.0,190.0,191.0,3
13919,d350f881f,6,639.0,639.0,0.79999995,1.0,226.0,231.0,231.0,3
13919,d350f881f,7,639.0,639.0,0.79999995,1.0,224.0,228.0,229.0,3
13919,d350f881f,8,639.0,639.0,0.79999995,1.0,200.0,199.0,196.0,3
13919,d350f881f,9,639.0,639.0,0.79999995,1.0,230.0,235.0,236.0,3
13920,abf02f04c,,,,,,,,,3
13921,b8088575c,1,359.0,479.0,0.79999995,1.0,204.0,39.0,145.0,4
13921,b8088575c,2,359.0,479.0,0.79999995,1.0,37.0,56.0,18.0,4
13921,b8088575c,3,359.0,479.0,0.79999995,1.0,233.0,19.0,189.0,4
13922,dc23feccc,1,399.0,299.0,0.79999995,1.0,177.0,158.0,138.0,1
13922,dc23feccc,2,399.0,299.0,0.79999995,1.0,210.0,193.0,170.0,1
13923,b3e897856,1,270.0,478.0,0.79999995,1.0,128.0,120.0,114.0,4
13923,b3e897856,2,639.0,361.0,0.79999995,1.0,17.0,19.0,15.0,4
13923,b3e897856,3,639.0,361.0,0.79999995,1.0,115.0,122.0,119.0,4
13924,a89fd1f1e,1,399.0,399.0,0.79999995,1.0,117.0,74.0,55.0,3
13924,a89fd1f1e,2,299.0,399.0,0.79999995,1.0,130.0,115.0,89.0,3
13924,a89fd1f1e,3,399.0,299.0,0.79999995,1.0,202.0,236.0,206.0,3
13924,a89fd1f1e,4,399.0,299.0,0.79999995,1.0,193.0,197.0,188.0,3
13924,a89fd1f1e,5,399.0,299.0,0.79999995,1.0,234.0,243.0,233.0,3
13925,473af1ce7,1,639.0,639.0,0.79999995,1.0,245.0,235.0,217.0,4
13925,473af1ce7,2,639.0,639.0,0.79999995,1.0,50.0,52.0,42.0,4
13925,473af1ce7,3,530.0,639.0,0.79999995,0.89,202.0,203.0,199.0,4
13925,473af1ce7,4,639.0,639.0,0.79999995,1.0,140.0,117.0,91.0,4
13925,473af1ce7,5,639.0,639.0,0.79999995,1.0,95.0,87.0,71.0,4
13925,473af1ce7,6,639.0,639.0,0.79999995,1.0,158.0,155.0,144.0,4
13925,473af1ce7,7,639.0,562.0,0.79999995,0.98999995,181.0,187.0,198.0,4
13925,473af1ce7,8,639.0,607.0,0.79999995,0.97999996,150.0,154.0,132.0,4
13926,d9b9b0174,1,224.0,399.0,0.79999995,1.0,159.0,155.0,154.0,3
13926,d9b9b0174,2,224.0,399.0,0.79999995,1.0,54.0,49.0,48.0,3
13926,d9b9b0174,3,224.0,399.0,0.79999995,1.0,185.0,183.0,181.0,3
13926,d9b9b0174,4,224.0,399.0,0.79999995,1.0,27.0,23.0,24.0,3
13927,9fab4e65f,1,639.0,359.0,0.79999995,1.0,56.0,51.0,50.0,2
13927,9fab4e65f,2,269.0,479.0,0.79999995,1.0,49.0,52.0,60.0,2
13927,9fab4e65f,3,269.0,479.0,0.79999995,1.0,106.0,160.0,161.0,2
13927,9fab4e65f,4,269.0,479.0,0.79999995,1.0,47.0,52.0,56.0,2
13927,9fab4e65f,5,639.0,359.0,0.79999995,1.0,191.0,195.0,163.0,2
13927,9fab4e65f,6,639.0,359.0,0.79999995,1.0,130.0,121.0,88.0,2
13927,9fab4e65f,7,639.0,359.0,0.79999995,1.0,55.0,47.0,45.0,2
13927,9fab4e65f,8,639.0,359.0,0.79999995,1.0,58.0,50.0,48.0,2
13928,d8f3da4b6,,,,,,,,,2
13929,a98716d75,1,639.0,359.0,0.79999995,1.0,147.0,108.0,95.0,1
13929,a98716d75,2,639.0,359.0,0.79999995,1.0,25.0,24.0,26.0,1
13929,a98716d75,3,626.0,359.0,0.79999995,0.98999995,19.0,16.0,19.0,1
13929,a98716d75,4,639.0,479.0,0.79999995,1.0,14.0,14.0,12.0,1
13929,a98716d75,5,639.0,359.0,0.79999995,1.0,58.0,48.0,46.0,1
13930,38d0a0bab,1,299.0,399.0,0.79999995,1.0,125.0,117.0,113.0,1
13930,38d0a0bab,2,299.0,399.0,0.79999995,1.0,24.0,71.0,150.0,1
13930,38d0a0bab,3,399.0,299.0,0.79999995,1.0,24.0,19.0,16.0,1
13930,38d0a0bab,4,299.0,399.0,0.79999995,1.0,102.0,69.0,53.0,1
13930,38d0a0bab,5,299.0,399.0,0.79999995,1.0,157.0,157.0,161.0,1
13930,38d0a0bab,6,399.0,299.0,0.79999995,1.0,58.0,51.0,47.0,1
13930,38d0a0bab,7,299.0,399.0,0.79999995,1.0,159.0,158.0,160.0,1
13930,38d0a0bab,8,399.0,299.0,0.79999995,1.0,163.0,155.0,127.0,1
13930,38d0a0bab,9,299.0,399.0,0.79999995,1.0,89.0,80.0,75.0,1
13931,49e00fc7f,1,202.0,359.0,0.79999995,1.0,115.0,79.0,53.0,1
13932,a24a102b1,1,220.0,165.0,0.79999995,1.0,21.0,21.0,21.0,2
13932,a24a102b1,2,220.0,165.0,0.79999995,1.0,29.0,27.0,29.0,2
13932,a24a102b1,3,220.0,165.0,0.79999995,1.0,23.0,23.0,21.0,2
13932,a24a102b1,4,220.0,165.0,0.79999995,1.0,24.0,23.0,23.0,2
13932,a24a102b1,5,220.0,165.0,0.79999995,1.0,22.0,22.0,21.0,2
13932,a24a102b1,6,220.0,165.0,0.79999995,1.0,19.0,19.0,18.0,2
13932,a24a102b1,7,220.0,165.0,0.79999995,1.0,134.0,160.0,176.0,2
13932,a24a102b1,8,220.0,165.0,0.79999995,1.0,23.0,22.0,25.0,2
13933,5780fe74a,1,359.0,479.0,0.79999995,1.0,28.0,23.0,23.0,4
13933,5780fe74a,2,359.0,479.0,0.79999995,1.0,119.0,69.0,49.0,4
13934,ef7870add,1,399.0,299.0,0.79999995,1.0,147.0,160.0,156.0,3
13934,ef7870add,2,399.0,299.0,0.79999995,1.0,80.0,84.0,84.0,3
13934,ef7870add,3,399.0,299.0,0.79999995,1.0,120.0,119.0,118.0,3
13934,ef7870add,4,399.0,299.0,0.79999995,1.0,46.0,53.0,51.0,3
13934,ef7870add,5,399.0,299.0,0.79999995,1.0,46.0,52.0,43.0,3
13934,ef7870add,6,399.0,299.0,0.79999995,1.0,231.0,175.0,88.0,3
13934,ef7870add,7,399.0,299.0,0.79999995,1.0,45.0,53.0,48.0,3
13934,ef7870add,8,399.0,299.0,0.79999995,1.0,75.0,85.0,84.0,3
13934,ef7870add,9,399.0,299.0,0.79999995,1.0,187.0,197.0,206.0,3
13935,b58cef42d,1,639.0,479.0,0.79999995,1.0,16.0,18.0,20.0,2
13935,b58cef42d,2,639.0,479.0,0.79999995,1.0,160.0,161.0,158.0,2
13935,b58cef42d,3,639.0,479.0,0.79999995,1.0,16.0,17.0,17.0,2
13935,b58cef42d,4,639.0,479.0,0.79999995,1.0,16.0,17.0,16.0,2
13936,ad5692ee7,1,399.0,266.0,0.79999995,1.0,27.0,27.0,26.0,2
13936,ad5692ee7,2,399.0,266.0,0.79999995,1.0,117.0,117.0,120.0,2
13936,ad5692ee7,3,399.0,266.0,0.79999995,1.0,51.0,52.0,56.0,2
13936,ad5692ee7,4,266.0,399.0,0.79999995,1.0,83.0,81.0,81.0,2
13936,ad5692ee7,5,399.0,299.0,0.79999995,1.0,234.0,187.0,193.0,2
13936,ad5692ee7,6,399.0,300.0,0.79999995,1.0,243.0,242.0,215.0,2
13937,c318c6ccf,1,269.0,479.0,0.79999995,1.0,220.0,190.0,163.0,2
13937,c318c6ccf,2,638.0,359.0,0.79999995,1.0,161.0,111.0,69.0,2
13937,c318c6ccf,3,269.0,479.0,0.79999995,1.0,181.0,157.0,137.0,2
13938,95914d469,1,399.0,299.0,0.79999995,1.0,22.0,20.0,21.0,3
13938,95914d469,2,399.0,299.0,0.79999995,1.0,176.0,152.0,127.0,3
13938,95914d469,3,399.0,299.0,0.79999995,1.0,104.0,116.0,77.0,3
13938,95914d469,4,399.0,299.0,0.79999995,1.0,49.0,48.0,47.0,3
